stock_code,stock_name,rank_today,new_price,change_rate,volume_ratio,turnover_rate,deal_amount,rank_yesterday,rank_change,date,ret_T1,ret_T3,ret_T5,ret_T10,ret_T20,rc_bin,cr_bin,month
002973,侨银股份,97,,,,,,4900,4803,2025-05-08,9.97526793075021,0.4946413849958864,-0.16488046166528436,-4.204451772464957,15.82852431986812,Q4(大),,2025-05
688680,海优新材,437,,,,,,5226,4789,2025-05-08,0.7655502392344582,5.717703349282299,-2.6076555023923365,7.0574162679425845,-5.143540669856462,Q4(大),,2025-05
605060,联德股份,69,,,,,,4818,4749,2025-05-08,3.9938556067588227,1.4848950332821298,-3.789042498719919,-4.915514592933956,-4.659498207885315,Q4(大),,2025-05
300257,开山股份,118,,,,,,4790,4672,2025-05-08,-3.5964035964035745,-2.397602397602394,-1.9980019980019859,-2.9970029970029732,-4.695304695304692,Q4(大),,2025-05
301088,戎美股份,371,,,,,,4806,4435,2025-05-08,6.792717086834732,3.99159663865547,-0.6302521008403339,-0.9803921568627416,1.540616246498594,Q4(大),,2025-05
920058,华洋赛车,627,,,,,,4967,4340,2025-05-08,-6.615776081424929,-9.185750636132328,-8.295165394402037,-9.821882951653949,-5.1263677782282135,Q4(大),,2025-05
300862,蓝盾光电,200,,,,,,4527,4327,2025-05-08,5.93557727108216,9.12052117263844,1.954397394136831,1.0495837857401602,-3.365906623235604,Q4(大),,2025-05
688085,三友医疗,1110,,,,,,5399,4289,2025-05-08,1.895261845386531,3.690773067331654,3.690773067331654,-1.2967581047381715,-1.0972568578553776,Q4(大),,2025-05
301053,远信工业,489,,,,,,4709,4220,2025-05-08,19.985304922850865,10.98457016899339,6.02498163115357,0.29390154298309934,2.453876384320175,Q4(大),,2025-05
920837,华原股份,838,,,,,,5011,4173,2025-05-08,-3.0158730158730274,-6.296296296296278,-6.5079365079364955,-9.788359788359791,-11.164021164021188,Q3,,2025-05
605055,迎丰股份,669,,,,,,4836,4167,2025-05-08,10.051993067590992,33.275563258232246,61.351819757365725,68.4575389948007,35.181975736568475,Q3,,2025-05
603331,百达精工,46,,,,,,4198,4152,2025-05-08,9.961685823754806,11.877394636015314,4.789272030651359,-3.256704980842906,-1.6283524904214586,Q3,,2025-05
300836,佰奥智能,922,,,,,,5029,4107,2025-05-08,1.7180788754393106,5.21280749707147,0.7028504490433685,7.204217102694277,22.196402771245015,Q3,,2025-05
300426,华智数媒,339,,,,,,4395,4056,2025-05-08,-5.461393596986818,-6.591337099811668,-8.757062146892657,-8.945386064030124,-11.016949152542377,Q3,,2025-05
002485,ST雪发,998,,,,,,4922,3924,2025-05-08,5.13698630136985,5.821917808219146,4.452054794520532,5.821917808219146,16.09589041095889,Q3,,2025-05
003019,宸展光电,106,,,,,,4023,3917,2025-05-08,-3.8220551378446155,-0.6892230576441061,-5.388471177944865,-3.665413533834583,-6.672932330827064,Q3,,2025-05
920541,铁大科技,1323,,,,,,5169,3846,2025-05-08,-3.1754874651810483,0.0,-3.7325905292479034,-3.1197771587743506,-3.4647112108059597,Q3,,2025-05
301448,开创电气,1109,,,,,,4909,3800,2025-05-08,-0.5405405405405461,2.657657657657664,7.88288288288288,18.2882882882883,10.329774679714387,Q2,,2025-05
920363,莱赛激光,213,,,,,,4988,4775,2025-05-09,18.11531841652325,0.774526678141152,-2.5817555938037695,-8.261617900172114,24.87204157508924,Q4(大),,2025-05
300962,中金辐照,151,,,,,,4892,4741,2025-05-09,-2.156980227681249,-5.032953864589573,-6.351108448172549,-7.429598562013173,-7.249850209706398,Q4(大),,2025-05
601368,绿城水务,227,,,,,,4872,4645,2025-05-09,2.357563850687616,-3.3398821218074692,-4.518664047151278,-7.465618860510814,-4.515501967228419,Q4(大),,2025-05
600724,宁波富达,303,,,,,,4783,4480,2025-05-09,-1.9607843137254943,-1.525054466230935,-2.832244008714613,-1.089324618736398,2.614379084967311,Q4(大),,2025-05
002799,环球印务,448,,,,,,4862,4414,2025-05-09,-3.39195979899497,-3.5175879396984966,-3.8944723618090427,-3.39195979899497,3.1407035175879505,Q4(大),,2025-05
920436,大地电气,950,,,,,,5238,4288,2025-05-09,0.8110687022900631,-2.57633587786259,11.879770992366412,8.396946564885477,5.868320610687028,Q4(大),,2025-05
002022,科华生物,103,,,,,,4381,4278,2025-05-09,-4.245283018867941,-5.660377358490598,-5.974842767295607,-6.13207547169814,-2.201257861635242,Q4(大),,2025-05
603898,好莱客,546,,,,,,4823,4277,2025-05-09,-1.8501387604070274,-1.0175763182238784,-0.6475485661424751,5.920444033302497,8.97317298797411,Q4(大),,2025-05
001323,慕思股份,634,,,,,,4866,4232,2025-05-09,-0.6234413965087282,-0.9663341645885337,-0.06234413965086061,-2.7431421446383997,-4.232452095912409,Q4(大),,2025-05
603365,水星家纺,655,,,,,,4802,4147,2025-05-09,-0.3640776699029069,-2.1844660194174637,-3.15533980582523,3.2766990291261955,26.395631067961144,Q3,,2025-05
600605,汇通能源,248,,,,,,4374,4126,2025-05-09,-2.716049382716057,-11.037037037037035,-10.814814814814822,-7.6790123456790145,-6.617283950617281,Q3,,2025-05
600530,交大昂立,68,,,,,,4192,4124,2025-05-09,6.214689265536721,28.436911487758955,35.593220338983066,42.749529190207156,62.9179253982892,Q3,,2025-05
300501,海顺新材,186,,,,,,4273,4087,2025-05-09,-0.7585335018963413,-0.6953223767382943,-3.7294563843236483,-9.987357774968386,-7.458912768647263,Q3,,2025-05
002666,德联集团,202,,,,,,4147,3945,2025-05-09,-2.0366598778004175,-1.8329938900203735,1.8329938900203624,-2.4439918533604943,1.6293279022403295,Q3,,2025-05
688737,中自科技,572,,,,,,4507,3935,2025-05-09,-1.383647798742127,-5.534591194968542,-6.4150943396226285,-12.788259958071269,-11.781970649895179,Q3,,2025-05
688501,青达环保,1194,,,,,,5110,3916,2025-05-09,-1.0111576011157752,0.7322175732217495,1.4295676429567639,3.3821478382147774,5.997210599721048,Q3,,2025-05
603001,奥康国际,370,,,,,,4271,3901,2025-05-09,-2.310231023102294,-2.8052805280528004,-1.1551155115511413,0.6600660066006458,12.166486127821518,Q3,,2025-05
920779,武汉蓝电,732,,,,,,4582,3850,2025-05-09,1.7191383595691834,-2.154101077050541,-7.000828500414247,-4.349627174813586,-2.6719138359569072,Q3,,2025-05
301371,敷尔佳,1067,,,,,,4911,3844,2025-05-09,-0.8191747572815489,-1.6080097087378564,-1.5169902912621214,3.1856796116504826,8.237309591563434,Q3,,2025-05
600987,航民股份,832,,,,,,4674,3842,2025-05-09,-1.089918256130773,-2.1798365122615793,-2.3160762942779134,-0.9656820441799163,3.4390006769541293,Q3,,2025-05
688500,慧辰股份,1805,,,,,,5370,3565,2025-05-10,,,,,,Q2,,2025-05
688582,芯动联科,305,,,,,,3188,2883,2025-05-10,,,,,,Q2,,2025-05
688591,泰凌微,208,,,,,,2558,2350,2025-05-10,,,,,,Q1(小),,2025-05
688116,天奈科技,831,,,,,,3083,2252,2025-05-10,,,,,,Q1(小),,2025-05
688005,容百科技,850,,,,,,3058,2208,2025-05-10,,,,,,Q1(小),,2025-05
300726,宏达电子,274,,,,,,2363,2089,2025-05-10,,,,,,Q1(小),,2025-05
001239,永达股份,1681,,,,,,3696,2015,2025-05-10,,,,,,Q1(小),,2025-05
300609,汇纳科技,572,,,,,,2432,1860,2025-05-10,,,,,,Q1(小),,2025-05
301221,光庭信息,1560,,,,,,3374,1814,2025-05-10,,,,,,Q1(小),,2025-05
688062,迈威生物-U,551,,,,,,2358,1807,2025-05-10,,,,,,Q1(小),,2025-05
301338,凯格精机,1751,,,,,,3552,1801,2025-05-10,,,,,,Q1(小),,2025-05
002675,东诚药业,1982,,,,,,3769,1787,2025-05-10,,,,,,Q1(小),,2025-05
600594,益佰制药,407,,,,,,2124,1717,2025-05-10,,,,,,Q1(小),,2025-05
920564,天润科技,1236,,,,,,2928,1692,2025-05-10,,,,,,Q1(小),,2025-05
600628,新世界,486,,,,,,2169,1683,2025-05-10,,,,,,Q1(小),,2025-05
301112,信邦智能,1441,,,,,,3109,1668,2025-05-10,,,,,,Q1(小),,2025-05
688531,日联科技,3214,,,,,,4879,1665,2025-05-10,,,,,,Q1(小),,2025-05
300369,绿盟科技,2696,,,,,,4346,1650,2025-05-10,,,,,,Q1(小),,2025-05
688586,江航装备,2468,,,,,,4055,1587,2025-05-10,,,,,,Q1(小),,2025-05
601969,海南矿业,2076,,,,,,3655,1579,2025-05-10,,,,,,Q1(小),,2025-05
003012,东鹏控股,646,,,,,,4505,3859,2025-05-11,,,,,,Q3,,2025-05
600706,曲江文旅,423,,,,,,4040,3617,2025-05-11,,,,,,Q2,,2025-05
688282,理工导航,1072,,,,,,4605,3533,2025-05-11,,,,,,Q2,,2025-05
688553,汇宇制药-W,1736,,,,,,5248,3512,2025-05-11,,,,,,Q2,,2025-05
300120,经纬辉开,703,,,,,,4026,3323,2025-05-11,,,,,,Q2,,2025-05
002782,可立克,619,,,,,,3762,3143,2025-05-11,,,,,,Q2,,2025-05
301093,华兰股份,1226,,,,,,4172,2946,2025-05-11,,,,,,Q2,,2025-05
301528,多浦乐,1040,,,,,,3318,2278,2025-05-11,,,,,,Q1(小),,2025-05
301325,曼恩斯特,1433,,,,,,3646,2213,2025-05-11,,,,,,Q1(小),,2025-05
000589,贵州轮胎,197,,,,,,2271,2074,2025-05-11,,,,,,Q1(小),,2025-05
600724,宁波富达,528,,,,,,2529,2001,2025-05-11,,,,,,Q1(小),,2025-05
301370,国科恒泰,2882,,,,,,4877,1995,2025-05-11,,,,,,Q1(小),,2025-05
002458,益生股份,895,,,,,,2770,1875,2025-05-11,,,,,,Q1(小),,2025-05
603097,江苏华辰,2641,,,,,,4463,1822,2025-05-11,,,,,,Q1(小),,2025-05
301270,汉仪股份,1353,,,,,,3094,1741,2025-05-11,,,,,,Q1(小),,2025-05
688162,巨一科技,3396,,,,,,5075,1679,2025-05-11,,,,,,Q1(小),,2025-05
688698,伟创电气,2577,,,,,,4161,1584,2025-05-11,,,,,,Q1(小),,2025-05
003040,楚天龙,1878,,,,,,3440,1562,2025-05-11,,,,,,Q1(小),,2025-05
002759,天际股份,2424,,,,,,3973,1549,2025-05-11,,,,,,Q1(小),,2025-05
300013,新宁物流,598,,,,,,2099,1501,2025-05-11,,,,,,Q1(小),,2025-05
300949,奥雅股份,168,,,,,,5107,4939,2025-05-12,-0.08123476848090894,-1.7871649065800077,-4.738694828053069,-0.5415651232060781,10.560519902518273,Q4(大),,2025-05
688648,中邮科技,136,,,,,,5029,4893,2025-05-12,0.1231906375115388,3.788112103480157,23.437018786572228,70.0030797659378,76.40899291653835,Q4(大),,2025-05
688115,思林杰,590,,,,,,5382,4792,2025-05-12,-1.9213174748398898,-4.04849039341263,3.9112534309240665,-4.185727355901192,0.4745483245025772,Q4(大),,2025-05
300902,国安达,317,,,,,,5005,4688,2025-05-12,-4.404145077720212,-7.150259067357512,-5.492227979274622,-5.85492227979274,-4.404145077720212,Q4(大),,2025-05
688433,华曙高科,755,,,,,,5323,4568,2025-05-12,-3.4548035967818302,-11.642214860388068,-8.566019876952192,-15.499290108849973,-15.712257453857081,Q4(大),,2025-05
920870,恒进感应,643,,,,,,5186,4543,2025-05-12,0.6913580246913575,-2.3703703703703893,-0.5925925925926001,-2.9018920516359126,-9.404883943883203,Q4(大),,2025-05
301381,赛维时代,215,,,,,,4636,4421,2025-05-12,5.53555355535551,0.7200720072007227,-3.780378037803789,-8.640864086408639,-9.000900090009,Q4(大),,2025-05
920571,国航远洋,298,,,,,,4712,4414,2025-05-12,23.53706111833551,74.64239271781537,74.90247074122236,32.50975292587776,69.31079323797138,Q4(大),,2025-05
002331,皖通科技,53,,,,,,4450,4397,2025-05-12,10.036275695284157,0.0,-3.8694074969770176,-5.925030229746064,-5.199516324062881,Q4(大),,2025-05
301251,威尔高,162,,,,,,4528,4366,2025-05-12,-2.80577499318988,-5.856714791609896,-5.747752655952043,-8.744211386543165,-7.131799687656337,Q4(大),,2025-05
688598,金博股份,361,,,,,,4699,4338,2025-05-12,-1.338155515370698,-4.556962025316446,-6.437613019891497,-10.70524412296563,-14.358047016274867,Q4(大),,2025-05
300907,康平科技,170,,,,,,4471,4301,2025-05-12,3.5925925925925917,-1.2962962962963065,-3.4814814814814854,-7.222222222222219,-0.11111111111111738,Q4(大),,2025-05
300150,世纪瑞尔,585,,,,,,4768,4183,2025-05-12,-4.417670682730934,-6.024096385542177,-5.220883534136556,-4.417670682730934,-2.6104417670682833,Q3,,2025-05
002931,锋龙股份,73,,,,,,4179,4106,2025-05-12,-2.535377358490587,-5.6014150943396235,-5.660377358490587,-7.547169811320787,-6.898584905660399,Q3,,2025-05
688132,邦彦技术,950,,,,,,5050,4100,2025-05-12,-4.227272727272724,-7.590909090909104,-2.2727272727272707,-17.31818181818181,-20.045454545454543,Q3,,2025-05
688621,阳光诺和,785,,,,,,4816,4031,2025-05-12,,,,,,Q3,,2025-05
920171,志晟信息,965,,,,,,4984,4019,2025-05-12,-3.141361256544495,6.422338568935437,6.073298429319385,-0.9424083769633662,9.075043630017454,Q3,,2025-05
688260,昀冢科技,1334,,,,,,5350,4016,2025-05-12,1.3708019191226883,0.20562028786839104,2.878684030157652,2.8101439342015144,11.583276216586702,Q3,,2025-05
002551,尚荣医疗,50,,,,,,4018,3968,2025-05-12,9.917355371900815,16.2534435261708,4.683195592286493,-0.2754820936639035,4.40771349862259,Q3,,2025-05
920425,乐创技术,227,,,,,,4169,3942,2025-05-12,0.626468285043047,-2.2448446880710127,-9.94518402505874,-10.441138084051172,-14.800313234142525,Q3,,2025-05
920339,恒太照明,386,,,,,,5265,4879,2025-05-13,-2.4517087667161874,-11.515601783060914,-9.435364041604755,-13.818722139673111,-10.45339820540464,Q4(大),,2025-05
603176,汇通集团,291,,,,,,5125,4834,2025-05-13,-5.068226120857711,-9.161793372319693,-3.898635477582868,-5.068226120857711,-0.5847953216374435,Q4(大),,2025-05
600284,浦东建设,52,,,,,,4418,4366,2025-05-13,1.4164305949008638,-0.28328611898016387,0.9915014164306069,-2.000387348053112,-0.41974843431203945,Q4(大),,2025-05
605166,聚合顺,56,,,,,,4420,4364,2025-05-13,3.8087520259319163,5.348460291734192,5.348460291734192,-5.024311183144247,-3.241491085899517,Q4(大),,2025-05
688393,安必平,792,,,,,,5117,4325,2025-05-13,-1.7808632659221169,-6.459402354361599,-9.628735285239953,-15.816480531240561,-13.901768906270263,Q4(大),,2025-05
600770,综艺股份,88,,,,,,4272,4184,2025-05-13,10.000000000000009,25.609756097560997,52.195121951219534,46.34146341463416,32.19512195121952,Q3,,2025-05
688246,嘉和美康,1196,,,,,,5355,4159,2025-05-13,5.485640529202973,0.03226847370119135,-2.355598580187146,-5.937399161019686,-8.099386898999672,Q3,,2025-05
001238,浙江正特,63,,,,,,4083,4020,2025-05-13,-1.734104046242757,-0.02752546105146969,-0.22020368841177973,-3.4682080924855474,3.991191852463527,Q3,,2025-05
301223,中荣股份,1016,,,,,,5033,4017,2025-05-13,-6.290801186943651,-6.172106824925827,-5.222551928783393,-3.798219584569751,-0.9102294891718765,Q3,,2025-05
688312,燕麦科技,936,,,,,,4942,4006,2025-05-13,-2.0576131687242816,-5.387205387205385,-4.302282080059861,-12.383090160867937,-12.719790497568283,Q3,,2025-05
002541,鸿路钢构,621,,,,,,4610,3989,2025-05-13,1.2188928390045595,2.183849669883209,0.7110208227526726,-4.367699339766384,-9.141696292534274,Q3,,2025-05
600568,ST中珠,443,,,,,,4397,3954,2025-05-13,4.964539007092217,-0.7092198581560183,3.546099290780136,9.219858156028371,24.822695035460995,Q3,,2025-05
603216,梦天家居,436,,,,,,4366,3930,2025-05-13,0.0,-0.7776049766718418,2.5660964230171057,0.8553654743390426,6.177527432375762,Q3,,2025-05
920299,灿能电力,648,,,,,,4571,3923,2025-05-13,1.1861313868613,0.5018248175182594,14.963503649635035,4.92700729927007,-1.9245866344965723,Q3,,2025-05
600135,乐凯胶片,302,,,,,,4191,3889,2025-05-13,-1.1984021304926817,-2.796271637816261,5.193075898801602,0.0,-3.0625832223701743,Q3,,2025-05
603968,醋化股份,1190,,,,,,5020,3830,2025-05-13,-1.7319963536919003,-0.7292616226071136,0.5469462169553241,1.5496809480401108,2.643573381950759,Q2,,2025-05
300572,安车检测,920,,,,,,4699,3779,2025-05-13,0.3022670025188745,-4.282115869017645,2.720403022670026,6.801007556675054,1.76322418136019,Q2,,2025-05
301149,隆华新材,431,,,,,,4187,3756,2025-05-13,-1.4680483592400817,-2.590673575129543,-0.6044905008635637,2.5906735751295207,2.3316062176165886,Q2,,2025-05
688503,聚和材料,651,,,,,,4400,3749,2025-05-13,-3.036211699164326,-5.9052924791086365,-6.462395543175504,-11.142061281337057,3.8997214484679743,Q2,,2025-05
603959,百利科技,571,,,,,,4316,3745,2025-05-13,4.958677685950419,7.9889807162534465,10.192837465564741,10.192837465564741,47.65840220385675,Q2,,2025-05
688383,新益昌,396,,,,,,5376,4980,2025-05-14,-1.3367281985996349,8.296201994483333,11.41523445788244,18.24740080628049,5.431784426055586,Q4(大),,2025-05
301378,通达海,207,,,,,,5140,4933,2025-05-14,-6.795446705760599,-7.933770265608819,-9.037599172128308,-10.417385305277682,-7.38185581234908,Q4(大),,2025-05
300876,蒙泰高新,402,,,,,,5155,4753,2025-05-14,-2.3622047244094446,-6.023622047244082,-6.417322834645667,-11.338582677165354,2.1259842519685046,Q4(大),,2025-05
920634,新威凌,453,,,,,,5157,4704,2025-05-14,-3.897849462365588,-6.115591397849474,-0.7056451612903247,-17.22554477813405,4.564307737483442,Q4(大),,2025-05
002136,安纳达,66,,,,,,4580,4514,2025-05-14,-2.710551790900284,17.812197483059045,19.26427879961279,21.781219748305915,3.8722168441432725,Q4(大),,2025-05
605218,伟时电子,270,,,,,,4728,4458,2025-05-14,-6.10079575596818,-3.1830238726790583,-1.458885941644572,-4.862953138815218,-3.492484526967299,Q4(大),,2025-05
002774,快意电梯,287,,,,,,4696,4409,2025-05-14,-4.431137724550894,-1.5568862275448958,1.197604790419149,3.473053892215572,5.269461077844295,Q4(大),,2025-05
920163,方大新材,214,,,,,,4582,4368,2025-05-14,-11.63793103448274,-12.452107279693458,-12.739463601532552,-12.5,0.1436781609195581,Q4(大),,2025-05
688077,大地熊,267,,,,,,4578,4311,2025-05-14,-2.160380812889051,-7.359941413401671,-4.247528377883558,-10.655437568656179,32.396483003283485,Q4(大),,2025-05
688295,中复神鹰,872,,,,,,5119,4247,2025-05-14,2.643784786641934,0.5565862708719838,-4.870129870129858,-8.209647495361782,-5.612244897959173,Q4(大),,2025-05
920077,吉林碳谷,149,,,,,,4376,4227,2025-05-14,4.080267558528439,11.638795986622096,1.3377926421404673,1.3377926421404673,-4.414715719063544,Q4(大),,2025-05
600927,永安期货,373,,,,,,4575,4202,2025-05-14,-2.9096477794793407,-2.7565084226646386,-4.594180704441042,-6.125574272588052,15.696784073506876,Q3,,2025-05
300883,龙利得,804,,,,,,4997,4193,2025-05-14,-0.8503401360544172,0.6802721088435382,1.1904761904761862,0.0,4.931972789115657,Q3,,2025-05
301456,盘古智能,861,,,,,,5025,4164,2025-05-14,-3.1906300484652705,-4.079159935379639,-5.088852988691439,-5.936995153473356,-4.765751211631675,Q3,,2025-05
002573,清新环境,350,,,,,,4475,4125,2025-05-14,-3.856041131105392,-0.25706940874037354,5.655526992287929,2.0565552699228773,-0.514138817480736,Q3,,2025-05
002613,北玻股份,429,,,,,,4484,4055,2025-05-14,-1.4669926650366705,0.0,-1.7114914425427896,-12.224938875305625,-11.24694376528118,Q3,,2025-05
920592,华信永道,740,,,,,,4795,4055,2025-05-14,-5.931800158604261,-7.406819984139556,-6.582077716098311,-12.56145915939727,3.1720856463124614,Q3,,2025-05
920790,联迪信息,924,,,,,,4940,4016,2025-05-14,-6.379472693031996,-6.567796610169485,-7.768361581920891,-13.182674199623323,1.1770244821092346,Q3,,2025-05
688162,巨一科技,1229,,,,,,5204,3975,2025-05-14,2.4096385542168752,7.040662650602414,7.040662650602414,5.421686746987953,0.715361445783147,Q3,,2025-05
688129,东来技术,1265,,,,,,5182,3917,2025-05-14,1.8270944741533013,11.007130124777188,9.84848484848484,4.367201426024958,18.983957219251323,Q3,,2025-05
300584,海辰药业,125,,,,,,4976,4851,2025-05-15,6.715731370745193,5.33578656853726,34.77460901563938,28.334866605335797,92.4651623846101,Q4(大),,2025-05
605169,洪通燃气,67,,,,,,4793,4726,2025-05-15,10.026385224274414,-1.6710642040457357,-6.068601583113454,-3.2541776605101047,-4.221232234375072,Q4(大),,2025-05
300955,嘉亨家化,282,,,,,,4971,4689,2025-05-15,-2.7945205479452118,5.753424657534234,20.547945205479444,0.7671232876712342,2.6849315068492974,Q4(大),,2025-05
300132,青松股份,23,,,,,,4546,4523,2025-05-15,-7.343750000000037,2.499999999999969,-4.218750000000016,-0.31250000000001554,2.0312499999999734,Q4(大),,2025-05
301089,拓新药业,27,,,,,,4545,4518,2025-05-15,20.012706480304953,22.744599745870396,10.260482846251584,5.241423125794165,4.923761118170278,Q4(大),,2025-05
301211,亨迪药业,611,,,,,,5103,4492,2025-05-15,11.157024793388427,5.1948051948051965,5.785123966942152,6.827313821286696,6.3485359442164935,Q4(大),,2025-05
301305,朗坤科技,415,,,,,,4888,4473,2025-05-15,-2.5683975432719164,0.7816862088218857,-2.1775544388609847,0.3350083752093669,-1.6750418760469121,Q4(大),,2025-05
688089,嘉必优,572,,,,,,5025,4453,2025-05-15,-0.9823182711198419,10.058939096267206,1.6895874263261224,4.007858546168963,-4.400785854616906,Q4(大),,2025-05
301520,万邦医药,532,,,,,,4978,4446,2025-05-15,0.9378960709759188,0.1520912547528397,-1.7490494296578118,3.802281368821303,10.038022813688197,Q4(大),,2025-05
002811,郑中设计,62,,,,,,4436,4374,2025-05-15,9.980430528375738,33.072407045009776,38.94324853228963,11.478656294242583,4.833576248233462,Q4(大),,2025-05
300500,启迪设计,494,,,,,,4850,4356,2025-05-15,2.825342465753433,5.907534246575352,0.5993150684931559,2.4220990328027714,0.16725180600103418,Q4(大),,2025-05
300886,华业香料,49,,,,,,4394,4345,2025-05-15,-8.83652430044184,-2.7245949926362423,-4.0500736377025115,-0.5522827687776233,38.36524300441826,Q4(大),,2025-05
920016,中草香料,279,,,,,,4591,4312,2025-05-15,-7.285714285714273,-3.428571428571414,-6.4369986345792825,1.5479035102690997,1.5120967741935498,Q4(大),,2025-05
920685,新芝生物,473,,,,,,4730,4257,2025-05-15,-5.157766990291279,-1.456310679611672,-8.070388349514568,-6.819112918186898,-3.6885297553591823,Q4(大),,2025-05
300849,锦盛新材,269,,,,,,4485,4216,2025-05-15,-1.0060362173038295,2.481556002682739,-2.3474178403755763,-0.06706908115357013,15.492957746478876,Q4(大),,2025-05
603059,倍加洁,255,,,,,,4469,4214,2025-05-15,-3.814262023217263,6.260364842454358,4.063018242122718,4.601990049751237,3.8971807628523703,Q4(大),,2025-05
